/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/bin/java -agentlib:jdwp=transport=dt_socket,address=127.0.0.1:52049,suspend=y,server=n -Dvisualvm.id=83212002219288 -ea -Dvisualvm.id=83209855055819 -Didea.junit.sm_runner -Dfile.encoding=UTF-8 -classpath "/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar:/Applications/IntelliJ IDEA.app/Contents/plugins/junit/lib/junit-rt.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/ant-javafx.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/dt.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/javafx-mx.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/jconsole.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/packager.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/sa-jdi.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/lib/tools.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/charsets.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/deploy.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/javaws.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/jce.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/jfr.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/jfxswt.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/jsse.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/management-agent.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/plugin.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/resources.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/rt.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/cldrdata.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/dnsns.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/jfxrt.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/localedata.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/nashorn.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/sunec.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/sunjce_provider.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/sunpkcs11.jar:/Library/Java/JavaVirtualMachines/jdk1.8.0_45.jdk/Contents/Home/jre/lib/ext/zipfs.jar:/Users/alex/GitHub/polygon-contains-point/target/test-classes:/Users/alex/GitHub/polygon-contains-point/target/classes:/Users/alex/.m2/repository/org/apache/commons/commons-lang3/3.3.2/commons-lang3-3.3.2.jar:/Users/alex/.m2/repository/commons-beanutils/commons-beanutils/1.9.2/commons-beanutils-1.9.2.jar:/Users/alex/.m2/repository/commons-logging/commons-logging/1.1.1/commons-logging-1.1.1.jar:/Users/alex/.m2/repository/commons-collections/commons-collections/3.2.1/commons-collections-3.2.1.jar:/Users/alex/.m2/repository/commons-io/commons-io/2.4/commons-io-2.4.jar:/Users/alex/.m2/repository/org/apache/commons/commons-compress/1.13/commons-compress-1.13.jar:/Users/alex/.m2/repository/com/google/guava/guava/21.0/guava-21.0.jar:/Users/alex/.m2/repository/com/google/code/gson/gson/2.2.2/gson-2.2.2.jar:/Users/alex/.m2/repository/net/sf/json-lib/json-lib/2.4/json-lib-2.4-jdk15.jar:/Users/alex/.m2/repository/commons-lang/commons-lang/2.5/commons-lang-2.5.jar:/Users/alex/.m2/repository/net/sf/ezmorph/ezmorph/1.0.6/ezmorph-1.0.6.jar:/Users/alex/.m2/repository/com/alibaba/fastjson/1.2.15/fastjson-1.2.15.jar:/Users/alex/.m2/repository/com/fasterxml/jackson/dataformat/jackson-dataformat-xml/2.4.3/jackson-dataformat-xml-2.4.3.jar:/Users/alex/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.4.3/jackson-core-2.4.3.jar:/Users/alex/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.4.0/jackson-annotations-2.4.0.jar:/Users/alex/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.4.3/jackson-databind-2.4.3.jar:/Users/alex/.m2/repository/com/fasterxml/jackson/module/jackson-module-jaxb-annotations/2.4.3/jackson-module-jaxb-annotations-2.4.3.jar:/Users/alex/.m2/repository/org/codehaus/woodstox/stax2-api/3.1.4/stax2-api-3.1.4.jar:/Users/alex/.m2/repository/org/apache/logging/log4j/log4j-slf4j-impl/2.3/log4j-slf4j-impl-2.3.jar:/Users/alex/.m2/repository/org/slf4j/slf4j-api/1.7.12/slf4j-api-1.7.12.jar:/Users/alex/.m2/repository/org/apache/logging/log4j/log4j-api/2.3/log4j-api-2.3.jar:/Users/alex/.m2/repository/org/apache/logging/log4j/log4j-core/2.3/log4j-core-2.3.jar:/Users/alex/.m2/repository/junit/junit/4.12/junit-4.12.jar:/Users/alex/.m2/repository/org/hamcrest/hamcrest-core/1.3/hamcrest-core-1.3.jar" com.intellij.rt.execution.junit.JUnitStarter -ideVersion5 com.logibeat.commons.geography.GeoUtilsPerfTest
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1988059ms, {policy='JDK'}, level=3, [1488261349511-1488263337570]
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1988868ms, {policy='JDK'}, level=3, [1488261349511-1488263338379]
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1970295ms, {policy='JDK'}, level=3, [1488261349511-1488263319806]
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1973104ms, {policy='JDK'}, level=3, [1488261349521-1488263322625]
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1980188ms, {policy='JDK'}, level=3, [1488261349521-1488263329709]
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1982951ms, {policy='JDK'}, level=3, [1488261349532-1488263332483]
2017-02-28 14:29:11 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 1980016ms, {policy='JDK'}, level=3, [1488261349532-1488263329548]
2017-02-28 14:33:49 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021111ms, {policy='SROMKU'}, level=3, [1488261607929-1488263629040]
2017-02-28 14:33:49 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019385ms, {policy='SROMKU'}, level=3, [1488261607957-1488263627342]
2017-02-28 14:33:50 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022074ms, {policy='SROMKU'}, level=3, [1488261607954-1488263630028]
2017-02-28 14:33:50 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022302ms, {policy='SROMKU'}, level=3, [1488261607951-1488263630253]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023650ms, {policy='SROMKU'}, level=3, [1488261607944-1488263631594]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2020813ms, {policy='SROMKU'}, level=3, [1488261607944-1488263628757]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023896ms, {policy='SROMKU'}, level=3, [1488261607941-1488263631837]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023228ms, {policy='SROMKU'}, level=3, [1488261607934-1488263631162]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021700ms, {policy='SROMKU'}, level=3, [1488261607931-1488263629631]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021443ms, {policy='SROMKU'}, level=3, [1488261607924-1488263629367]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022917ms, {policy='SROMKU'}, level=3, [1488261607923-1488263630840]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023512ms, {policy='SROMKU'}, level=3, [1488261607924-1488263631436]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023849ms, {policy='SROMKU'}, level=3, [1488261607932-1488263631781]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023172ms, {policy='SROMKU'}, level=3, [1488261607923-1488263631095]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023138ms, {policy='SROMKU'}, level=3, [1488261607957-1488263631095]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2017799ms, {policy='SROMKU'}, level=3, [1488261607972-1488263625771]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2024010ms, {policy='SROMKU'}, level=3, [1488261607977-1488263631987]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019137ms, {policy='SROMKU'}, level=3, [1488261607982-1488263627119]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019303ms, {policy='SROMKU'}, level=3, [1488261607987-1488263627290]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2016669ms, {policy='SROMKU'}, level=3, [1488261607993-1488263624662]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023198ms, {policy='SROMKU'}, level=3, [1488261607993-1488263631191]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023863ms, {policy='SROMKU'}, level=3, [1488261607993-1488263631856]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021237ms, {policy='SROMKU'}, level=3, [1488261608003-1488263629240]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021728ms, {policy='SROMKU'}, level=3, [1488261608004-1488263629732]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023659ms, {policy='SROMKU'}, level=3, [1488261608006-1488263631665]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2020796ms, {policy='SROMKU'}, level=3, [1488261608276-1488263629072]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021368ms, {policy='SROMKU'}, level=3, [1488261608307-1488263629675]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2018936ms, {policy='SROMKU'}, level=3, [1488261608305-1488263627241]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023079ms, {policy='SROMKU'}, level=3, [1488261608295-1488263631374]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2018577ms, {policy='SROMKU'}, level=3, [1488261608295-1488263626872]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2018497ms, {policy='SROMKU'}, level=3, [1488261608295-1488263626792]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2016246ms, {policy='SROMKU'}, level=3, [1488261608295-1488263624541]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021252ms, {policy='SROMKU'}, level=3, [1488261608284-1488263629536]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019759ms, {policy='SROMKU'}, level=3, [1488261608284-1488263628043]
2017-02-28 14:33:51 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023130ms, {policy='SROMKU'}, level=3, [1488261608284-1488263631414]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023921ms, {policy='SROMKU'}, level=3, [1488261608279-1488263632200]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021328ms, {policy='SROMKU'}, level=3, [1488261608276-1488263629604]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022664ms, {policy='SROMKU'}, level=3, [1488261608276-1488263630940]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023768ms, {policy='SROMKU'}, level=3, [1488261608317-1488263632085]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022205ms, {policy='SROMKU'}, level=3, [1488261608320-1488263630525]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023823ms, {policy='SROMKU'}, level=3, [1488261608326-1488263632149]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2020349ms, {policy='SROMKU'}, level=3, [1488261608326-1488263628675]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022023ms, {policy='SROMKU'}, level=3, [1488261608332-1488263630355]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023007ms, {policy='SROMKU'}, level=3, [1488261608337-1488263631344]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023556ms, {policy='SROMKU'}, level=3, [1488261608337-1488263631893]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023521ms, {policy='SROMKU'}, level=3, [1488261608343-1488263631864]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022516ms, {policy='SROMKU'}, level=3, [1488261608343-1488263630859]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2018565ms, {policy='SROMKU'}, level=3, [1488261608353-1488263626918]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2022485ms, {policy='SROMKU'}, level=3, [1488261608353-1488263630838]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2020506ms, {policy='SROMKU'}, level=3, [1488261608363-1488263628869]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2017655ms, {policy='SROMKU'}, level=3, [1488261608366-1488263626021]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019449ms, {policy='SROMKU'}, level=3, [1488261608368-1488263627817]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019723ms, {policy='SROMKU'}, level=3, [1488261608374-1488263628097]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2017213ms, {policy='SROMKU'}, level=3, [1488261608376-1488263625589]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2019624ms, {policy='SROMKU'}, level=3, [1488261608378-1488263628002]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2024151ms, {policy='SROMKU'}, level=3, [1488261608387-1488263632538]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2020660ms, {policy='SROMKU'}, level=3, [1488261609231-1488263629891]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023280ms, {policy='SROMKU'}, level=3, [1488261608966-1488263632246]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023125ms, {policy='SROMKU'}, level=3, [1488261608967-1488263632092]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2021313ms, {policy='SROMKU'}, level=3, [1488261608972-1488263630285]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2018580ms, {policy='SROMKU'}, level=3, [1488261608977-1488263627557]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2016256ms, {policy='SROMKU'}, level=3, [1488261608977-1488263625233]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023160ms, {policy='SROMKU'}, level=3, [1488261608983-1488263632143]
2017-02-28 14:33:52 [main] INFO  com.logibeat.commons.geography.GeoUtilsPerfTest.tearDownClass(35) - 2023198ms, {policy='SROMKU'}, level=3, [1488261608987-1488263632185]
Disconnected from the target VM, address: '127.0.0.1:52049', transport: 'socket'

Process finished with exit code 0
